id_comentario	comentario	rotulo
UgykBm7whuJ0DwtYoHR4AaABAg.9LJU8Fkcmlq9LKFRtwIabJ	caio vidal chico	0
UgyCkJDeIlR6dOTHgLV4AaABAg.9LKOjvKcaT29LKSUT1MkkR	a vai nega q as gravadora n lava dinheiro pro trafico	0
UgzBJgFVzWhp9Wx7uaZ4AaABAg.9LJab3TkorS9LKV2efiuTl	dj lello do jd muito pelo contrario eu sempre soube	0
UgykF_HEZRd2fnJ3VqB4AaABAg	no funk das duas uma se nao e abestalhado demais e marginal nao existe meio termo pra isso	0
Ugw7xn1bg5uT777U_5Z4AaABAg	set dj marcao	0
UgxjqKfFUKWvjsLr4Gt4AaABAg	ta poura mc kiko do 14	0
UgymeXHrWyhWREM8u5d4AaABAg.9LJ_YtmZzQY9LOPRit9wpM	tailung ff que nd mn isso dai n tem nd ver aparece em varios series filme desenho	0
Ugzv83HslCx5kpBW47B4AaABAg	logo logo o alok kkk	0
UgwZG2fg6jpNfp_JopZ4AaABAg.9LJxuknfr6r9LNLLbD7vB4	carlos henrique toma no seu cu ta tirando porra qual foi ze	0
UgxhLoXS9HknKVl6HFl4AaABAg.9LJgLzANSB99LKTRWxAaIX	bueno13 ne	0
UgydsxhGsLJxtoPnpNd4AaABAg.9LJUNfE8Tdx9LJ_3CrXkpD	erik franklin exatamente	0
UgyegkjGElCHEqnhvvV4AaABAg.9LJrN0DlJds9LL-ypFAmAh	jozinxz  jogo pq	0
UgzofnIh5uWH7XGsYtF4AaABAg	mcs droguinhas	0
UgykBm7whuJ0DwtYoHR4AaABAg.9LJU8Fkcmlq9LKENZoCGVX	oicram deve ser um velho revoltado	0
UgyocVteVZbXDbXsaRd4AaABAg.9LJY0fa_FC89LJd2qtll9_	vc ja assistiu la casa de papel 	0
Ugzhciwpo_sfC8gm0Id4AaABAg	pau neles muito bom	1
Ugxk2PokXLp2kJTEgEd4AaABAg	funk nao e crimee	0
UgydsxhGsLJxtoPnpNd4AaABAg.9LJUNfE8Tdx9LM-WBXkVyL	emanuell oliveira kkkkkkkkkkkkkkkk	0
UgztfsDJ3eXEE5fVcDR4AaABAg	o padastro e medico sabe com certeza a pericia medica policia chega a verdade essa dupla tem que ir para cadeia	1
UgxK7XLX6Asno0cVHJ14AaABAg.9L1zitqXbgl9L3iPp2eSd1	eu nao teria nem forca pra andar e essa ai maquiada de salto arrumadinha	0
UgyKAkBiZtZx3V5ebYJ4AaABAg.9L8k5t-3fbg9L9jp2gKebA	bizu maximo kkkkkm	0
Ugxe2ZAkDeSnR7SyJOV4AaABAg.9L2D-_2vBzT9L4x8SDfDT0	tbm acho	0
Ugz76OTKbESHqcy8wft4AaABAg.9L4LXr37m4Q9L6zREKcoqW	melhor comentario	0
UgzZjekqLLz99YQqZVZ4AaABAg.9L1xQO0nKO49L23I-thXBx	deus queira que eles peguem muitos anos de prisao mas infelizmente tem o ministro giumar mendes que so viver botando esses bandidos em prisao domiciliar tem pegar prisidios assasinos	0
UgxmTcpLKqyiqYkIzqZ4AaABAg	primeiro aqui kkkkk mais vou salvar pra ver amanha	0
UgyTxd16nxDFo_OJ_WF4AaABAg	eu jurava q a policia civil do rio de janeiro usava fuzil	0
UgwK_Pp0Z37XuAg-GIh4AaABAg.9L9l5WfxUdR9Lg1Y3xmaEv	mel lola exato ta complicado ja estamos de saco cheio dessa enxugacao de gelo ta na hora de aceitar que perdeu	0
UgxfbypywunQ_8gbb694AaABAg	outro caso nardoni	0
UgyeSzjggRdmgSL1nVh4AaABAg	hell de janeiro	0
UgwVqOQHSHkury-gu1B4AaABAg	ta na cara nefoi assassinado esse anjinho ou ele se golpeou ate arrebentar seu proprio figado e depois bateu sua cabeca na parede varias vezesahh pelamor o menino estava com o pai no shopping ja desesperado porque estava na hora de voltar pra casa nao precisa ser genio pra saber o que houve justica	1
UgwK_Pp0Z37XuAg-GIh4AaABAg.9L9l5WfxUdR9LA0xmp2GWG	salomao do adeus fzd outro q nao faz a menor ideia do que e operacional	0
UgyKz0qAhnJSzLfDfE94AaABAg.9KgNMWIak1a9KgVJpyENI_	rodrigo lavor no rio tem um lugar chamado mendes fica na serra do mar 0 assalto 0 assassinato 0 roubo kkkkl e serio	0
UgxeLxY0Fet-ddRZin94AaABAg	parabens  aos anjos de farda	1
Ugx14zPzlehnNYOd8DZ4AaABAg	ninguem quer policia la nao morador so quer paz em meio a tanta guerra voces so fazem mais guerra	-1
Ugw04WtNXuNjT5TwWDJ4AaABAg	alguem pode me dizer quais sao os batalhoes da pm mais corruptos do rio	0
UgzkNcAM13E7jxaw5r14AaABAg.9KgVFhkjf379LDHy7ep8ha	  vai voce kkk	0
UgyfiqPf_HGnv6DWMNt4AaABAg.9KgTtF122Rs9KgodcHj_sV	luiz carlos entao vc acha que se alguem do cv ver o lacosta iria matar ele 	0
Ugxt5Gs_T7QdiLHbg194AaABAg	sao miguel quixeramobim ceara	0
UgzpGm2y_xJ6rVnLWqh4AaABAg	o governo tem que aumentar o salario minimo ne os deus deles la alem de roubar ganho 20000 30000 ate 50000 por mes	0
UgzgUBTggaUhS8AmpQV4AaABAg	parabens mestregrande profissional	1
UgzaL99dEEYRSyZi-0F4AaABAg.9KsIXXbxTw_9KxqBrnNUjv	seek truth through bravery entao vc nao entendeu	0
Ugz9YTgSJoWh8n_GDfl4AaABAg	enxugando gelo kskskss	0
Ugzp1w2oU4_wbzU_EHp4AaABAg	parabens  aos policiais	1
UgwP4PLE7OSWxpp-Jbh4AaABAg	o melhor reporte cinematografico	0
UgzDKiUkoq5hw-d4igx4AaABAg.9KokV7qBZwd9KxLWXI8bQL	voce fantasia demais  provavelmente ele e filho do dono ou parente nao existe esse verdadeiro dono malzao nao existe	0
UgzaL99dEEYRSyZi-0F4AaABAg.9KsIXXbxTw_9Kxl5aMYNWS	davi lages eu entendi oq vc escreveu oq eu nao entendi e oq vc quis realmente dizer com isso	0
Ugw9h40CFNAP3eONcsF4AaABAg	ta repetindo os videos	0
Ugy2C_HAiDyjiWuixu94AaABAg	vc e barril  pai massa	0
UgxzAs_pn7C6nTiXFyp4AaABAg	se falar com educacao eles trata   bem	0
UgwoN5J-Gja4au1a6Zt4AaABAg.9KXVeVxct7z9L3NE4t3ets	brejal sim eu moro aqui sao goncalo jardim bom retiro	0
UgyVAfj_z71DEjDNow94AaABAg.9KjjcAJZdeZ9Km_c-CVf59	tem que bota esses porra pra trabalhar mesmo	1
Ugxj9dAgtZbCIvj8NcJ4AaABAg	fica o aviso para os nossos legisladores  pena privativa de liberdade pesada para o crime de receptacao	0
UgzaOyLZb3d7Owh5qSN4AaABAg	da cunha vire politico e ajude os moradores de rua pessoas com transtornos mentais e artistas de rua os mais necessitados com certeza	0
UgxSHKz9EnCMzf3J8Cx4AaABAg	ha  que kkkkkk  ha   deus liberte essas vidas das garras de satanas  joao 832	0
UgzyEG3eVxbMTGfyiPZ4AaABAg.9Kg5A0XxtRi9KnrplAZPTW	ana lusquinhos beijinhos	0
UgwuUhZbYBxY-QRCmQt4AaABAg.9K_-AJPNJvK9LB1owsNSf1	gloria a deus	0
Ugzj4FSbBPO9FUTN1k54AaABAg	bora estudar um pouco rapaziada  portaria no 42 de 18 de janeiro de 2021 art 2o a prf podera  i  designar efetivo para integrar equipes na operacao conjunta  ii  prestar apoio logistico  iii  atuar na seguranca das equipes e do material empregado  iv  ingressar nos locais alvos de mandado de busca e apreensao mediante previsao em decisao judicial  v  lavrar termos circunstanciados de ocorrencia e  vi  praticar outros atos relacionados ao objetivo da operacao conjunta	0
UgzsxzFa_rtSCQnYWOJ4AaABAg	boa noite estava sumido	0
UgypiX-3Dw_uu_SZbld4AaABAg	triste realidade parabens as equipes	1
UgyBFacqaJKqybgMayV4AaABAg.9LZrj9NrMrk9NUbhtIPhTt	da cunha tem canal no youtube	0
UgzSVKAhfIoPC_UrbHB4AaABAg	810 ha kkkkk	0
UgyUXSrha6Hm3UwPnu94AaABAg	parabens pelo vosso trabalho delegado da cunha	1
UgzY6xbdsyFFnXDEeJB4AaABAg	1000 por dia mas paga com sua vida ou liberdade sera que compensa	0
UgyERhyhAslbnogt2_14AaABAg.9Kb6FHWUgWf9MFl9iQ6SfV	blaz 1337 o policial nao escolhe a arma q quer usar ele recebem uma arma e pronto	0
UgxdpsbGApLdusmUkDp4AaABAg.9K_0VrJ8mPq9L2YL-ldVXP	jessy santos nem 2 mes	0
UgwPUYoBGjl3_vPPHI14AaABAg	kkkkkkk faliu a firma	0
UgzSMYEDM5S09EGxKxF4AaABAg	a policia agiu certo  eu faria igual  antes ele do que eu  pra cima de mim com martelo  vou dar chance do bonitao colocar o martelo na minha cabeca tabom  kkkkk meus pesames a familia porem alem de ser entrometido nao era nem com ele e nem com a mulher dele morreu de graca 	1
Ugxg6sscIi-s4rwDhQR4AaABAg.9K9AD1-rOed9K9OrAEJTwT	o cidadao nao pode agravar a situacao pois pode se ferrar	0
UgydMt0vCuFXSCrDck94AaABAg.9K9UYkV6T7l9KAI24UEVBI	oq o policial teria que fazer 	0
UgxfAh7kGSNfaTzEv-94AaABAg.9K6EjmMmrDh9K9gUnhXucJ	pinho pinho exato 	0
UgxBC0L-XZI99OdkYsd4AaABAg.9K7CjOp3-wu9K_GfI0JQ-I	isso se chama legitima defesa um vagabundo igual esse do video matou um policial com uma barra de ferro o policial fez o certo policial trabalha armado para isso nao e para ficar se agarrando com vagabundo algum infelizmente tem pessoas que defendem bandidos esse e o seu caso	1
Ugxg6sscIi-s4rwDhQR4AaABAg	resumindo a mulher tava errada o policial se defendeu o cara morreu de graca e amanha ja tem outro na cama dele	1
Ugy6iyCJHfSnkSad3fV4AaABAg.9K7wB49XroG9K8locS38Rh	tiago mosseline kkkkkk poise palhacada essa galera do comentarionao sabem de nada e falam merdase policial tem arma e pra usar mesmo nessas situacoes	1
UgxTRQHqNcw2IHj0QAx4AaABAg.9K606jaBZEN9K8qOOQUuM_	dinho84 num atira e mas se tacar na cabeca de uma pessoa nem faz cossegas	0
UgzgYHxFw2Kt8c-Bwih4AaABAg.9KVEqNSly8H9_Az3DHSMwJ	um dia o que e teu vai te encontrarlambe botas	0
UgxIB-ATmftwZEPQsc54AaABAg	vidas brancas importam	0
UgwFhvaZifGLJf_6KaZ4AaABAg	agil certo o policial o cara voltou e se armou entao	1
Ugy_6GaFwRqRMz2QwHp4AaABAg.9K98B7kfmVK9K9COUjr_IG	kkkkkkkkk essa e boa mesmo espera o que kkkkkk	0
UgzUIh4wHOIXs_D0KgJ4AaABAg.9K9EhRjjtad9K9OCGJWogG	vinicius tem pessoa que n percebe  que a reacao as vezes  deve ser tomada em menos de 1spensa que e camera lenta	0
Ugy6YNvjO7KbcIttz9t4AaABAg	despreparo total desses policias viu	-1
UgyBWnkCM1J3s1Phi6l4AaABAg	certissimo pouco tempo atras um pm faleceu por causa de golpes com uma barra de ferro na cabeca	1
UgzSfOiHXNhyZMBtvnh4AaABAg	seguem a abordagem corretamente que nao vai ter mataleao nao vai ter tiro comendo simples assim se tiver algo de errado se os policiais fizerem algo inapropriado depois voces procurem seus direitos ja que voces ja estavam filmando mas nao resistam a abordagem  parecem burros na vdd ate um burro entenderia	1
UgzcS17O7iSSPSqOrJ14AaABAg	dois corpos nao ocupam o mesmo lugar no espaco ate vc conhecer o ladrao brasileiro	0
UgzbZBR1Glwcn2md_Yl4AaABAg	na hora que o bixo pega as mulheres sempre saem correndo kkkkkkkkkk	0
Ugza_bTgOwaEbc8XheN4AaABAg	o bandido escorregou na manteiga kkkkkk	0
UgxZ9IP-l5kAVTp3zCF4AaABAg	saludos gente hermosa	0
UgxiaZzQ6QP4TnR49eV4AaABAg.9K6puUYMXv99WOTx-ynOha	cardoso cardoso	0
Ugyq63I8NmP1ccWlHzZ4AaABAg	nao tao bravosdeveriam nao correr na hora do arrocho kkkkk	0
Ugz363U5ojOq7x4E8vZ4AaABAg	negao tomou uma na bunda	1
Ugwqx9CSibsBiRoASsB4AaABAg	parabens  pm   que pena que tu nao conseguiu mandar eles para vala	1
UgynZW3c42L3Of4l_Ix4AaABAg	viu como estes ratos correm com medinho tenho certeza que cagaram nas calcas  sao todos covardes quando encontra um valente na frente se bora todocorre ratos imundos	1
UgxhjDfhyaT7MN-ecM94AaABAg	ta na cara tadinho das criancas	0
UgxI99z7FU1Pc34blaN4AaABAg	esses ratos devem ta correndo ate agoraprocurando um buraco pra se esconderkkkkkkkkkkfogo neles	1
UgybrzzJ91C_iiLDIYJ4AaABAg	corre berg  kkkk	0
Ugw-bxesPlbrTSGLVbt4AaABAg	morre queimadas vivas quanto sofreram meu deus	0
UgwUSmeKBA6tm23M3v14AaABAg	esse ricardo ta solto	0
Ugz_R_iDujK9yeIW9R94AaABAg.9JwYY_MoBCc9K5qNzJ8lgA	yorda hipocrita vc	0
UgwaXGpxxNBhSLbTpBh4AaABAg.9OBPBDM8UXj9Od-OvrsDDS	nao nao ele so escorregou nas fezes do outro que estava na frente kkkk	0
UgxQF437Utj-X8wJGH14AaABAg	  que resolucao em	0
UgybbhVtjrY7tCkhwGR4AaABAg	muito triste   jesus pior e os vizinhos ouvir gritos de desespero fogo faz fumaca e ninguem ajudar	0
UgxHsNafBYhfUMFlUAp4AaABAg	mais uma noticia triste envolvendo criancas	0
Ugx3CQtovEsogSsN0Rh4AaABAg	jajajajaja jajajajaja salieron como pinche pedo jajajajaja	0
Ugy_aBX9w-KZt4aF99N4AaABAg	ahora automatico es importante  solo bulleta no bien	0
UgyOxZ9xOYEHs3ccmhZ4AaABAg	pa pa pa pa pum hahahaha	0
UgyNwrMui7DuV2gHTq54AaABAg	nenhum carro nessa hora pra passar por cima do dois lixo	0
UgwdlqXOtwMpsSV-UVB4AaABAg.9JwtYaasVpb9LMkEIoWgAs	rafael henrique fuma crack e depois vem fala comigo	0
Ugz7n1paYY-Y_D25AHt4AaABAg	essas pragas tem levar e bala no rabo mesmo vao trabalhar seus vagabundos  parabens ao policial	1
UgyrT3kfz9qs2iK7Z-N4AaABAg	mds quer dor essas criancas passaram muita maldade	0
UgxVT7swqn5lDcFYzJ54AaABAg	correndo o risco de ser  atropelado e quem atropelasse talvez ainda ia ser indiciado	0
UgzROlNQ2EU-7pIV4N4AaABAg	eles sao nossos anjos da guarda	1
UgwYBd3JFn2ao2KJhOx4AaABAg	141 ajuda aqui pow   	0
Ugzk19qUrMSUz4TGnf14AaABAg.9JwLV52slut9K45_uDZG4k	casal e homem e mulherisso ai nem pode ser qualificado	0
Ugx-ez2JixLntzaDlfR4AaABAg	policial ficou com medo de pagar a porta de vidro	0
UgxWZOx1Ed_-0u8pyZN4AaABAg.9Jx5x5APQj49LjSYBPOYp1	pessoal eu venho aqui pedir pelo amor de deus uma ajuda a voce que ler esta mensagem minha mae esta com um cancer muito agressivo o cancer virou uma metastase no figado ela usa bolsa de colostomia no momento esta usando fralda pela noite ela grita de dor que sente no anus  por causa de uma cirurgia recente pra retirada de um tumor  a dor so passa atraves de morfina remedio este que custa 200 reais e no momento ela nao esta recebendo nenhum beneficio do governo ela vai fazer uma pericia no mes de julho mas ate chegar este mes eu nao tenho como comprar tantos remedios pra ela gente eu tenho como provar tudo isto aqui meu watts zap e este aqui   71 9 8100 1342   meu facebook e este luan ribeiro fiz ate uma postagem no facebook tenho tambem um video aqui no youtube  junto com ela pessoal   quem quiser ajudar vou esta deixando o   pix aqui  17e430a9285044838e5e4e47a8988d3f  me ajudem pessoal 	0
UgyYrpyUZBOiji3cVkh4AaABAg	corta uma cabeca nasce duas forca irmao	0
Ugwf6o5NHfKbKPLeWJt4AaABAg	familia desajustada	0
UgwyjJ3atN9UKPnufbB4AaABAg	no finzinho do video achei qe o ladrao de camisa branca voltou pra pedir pro policial o seu celular qe caiu kkkkkkk	0
UgyPWeu31hIFLh4ZfX14AaABAg.9Jw-x_4tw3N9Jwa9K9dyU7	tbm achei muito linda	0
UgyquNJpibjjDx0Lpnd4AaABAg	todo ladrao e desnutrido magrelo dms	0
Ugy5tY-I_9jPvHc_snp4AaABAg	bala nesses vagabundos	1
UgySmltbNKbHFL0PR1t4AaABAg	151 correndo o risco de ser atropelado pqueosp imprensa fraquinha fraquinhasaudades de alborguethi	0
UgyM3JgK7sGeUppIYJp4AaABAg	corre galinhada	0
UgxQ6S2b95yi7FzUjcN4AaABAg.9JwWGR8NJhH9JxVpQseZJ2	o ideal seria um busao a milhao kkkkkk	0
UgyFKu4ei73ipM-nXSx4AaABAg	aqui na quebrada do capao redondo uma pena n ter matado	1
Ugy4qZ8XDxnYoK92FD54AaABAg.9JwWGtUhJh29K3lifJ3QLy	mara silva bem treinado nada nao acertou nem um tiro kkk	-1
UgxEdfP4Tc2vOE1RwFh4AaABAg	pra vcs verem como  o capeta protege esses esses ratos nao levaram nenhum tiro como eles correm rapido pqp	1
UgysPHvqhrGgDyzPZK14AaABAg	cade a troca de tiros	0
Ugx6yMcwq7buyqPmKVV4AaABAg	tenque cruzifica esse cara no meio da rua pra dar medo em outros	1
UgzV1yiBRBS2pIRYQf94AaABAg	e o mongol com o celular na mao	0
UgyZ8f7MR9n-8XXjYgZ4AaABAg	tinham que ter tomado pelo menos 5tiros cada um	1
UgzVqvz5JrABbYpq44N4AaABAg	kkk coisa linda	1
UgzZT9bip5lyYVr-Zsp4AaABAg	as criancas  foram adotadas por casal de dois homens misericordia coitadas  dessas criancas	0
UgzRCtIEEXRkAAgNEzp4AaABAg.9JwYHsn4TN69JzxLOZYlnW	exato eua seria morte na certa	0
UgyZKPzQ51E1Sah_BAl4AaABAg	meu o policial foi defende e o cara atrapalhando o policial correndo atras colocando a vida do policial em risco mas vai se esconde no armario parece q tava salvando a vida do vagabundo	1
UgwAw_Um_0lmfcIX_lZ4AaABAg	meu deus do ceu	0
Ugy1Ro5AzZCsLqHYKe54AaABAg	aff por deus	0
UgwrR9dInZ4rwfBwz_F4AaABAg	foi muito claro e diretoparabens	0
UgwPASAQjFv9NRv2lQJ4AaABAg.9K3zQDV97Iv9KEvcu7Tx7h	vai saberesse tipo de gente n dar pra confiar	0
UgyLCi4WEY0Ttm6dd5Z4AaABAg	so eu que percebi que o reporter sai da frente pra moca passar no telao 	0
Ugx6cgg0mQaXr-hDXqx4AaABAg	que maridomarido quem tem e mulheresses filhos de satanas criam leis safadas para beneficiar esses demonios	0
Ugy2ZbnO3Rh68oDjRI94AaABAg	los ladrones corrienron por sus vidas	0
UgwdlqXOtwMpsSV-UVB4AaABAg.9JwtYaasVpb9LL6PPj_pDB	messias pacheco acho q  pode viver na sociedade toda pessoa q trabalhe seja honesta e respeite o proximoo problema nao e oq usa e sim oq faz tem pessoas q nem bebem e sao homicidas pedofilos estupradores e etcum motorista bebadoimprudente pode conviver em sociedade so um exemploe sobre contribuir pro crimeacredite ou nao voce vota em criminosostodas dificuldades do brasil comeca com criminosos nos 3 poderes principalmente o judiciario	0
UgwwDfgyZkJJttLN6I54AaABAg	quero saber como os dois passaram ao mesmo tempo pela porta	0
UgyaxH-PU0sss8YiGSx4AaABAg	esse correu todo cagado kkkk  imagina se a porta ta trancada kkk	1
Ugyr2DEGm9LD4vSBc6N4AaABAg	era pra meta bala nesses lixo vagabundo q nao q trabalha o cidadao de bem  trabalha tanto bandido q so moleza	1
UgxOAFEkFD8paYNLFCN4AaABAg	deveria ter fuzilado os 2	1
UgzlXFPHE_H1Xn5pU_14AaABAg	putz nao acertou nenhum que droga	0
UgyJCKh0-KWURqTF8ml4AaABAg	sao os herois de farda	1
UgyRsTBJe1nfoJVTXnl4AaABAg.9JdOAW7GQAk9JiB7_4lADy	sera  cara isso e quase impossivel	0
UgwzDg16iM0Rz8Hua1p4AaABAg	nao entendo porque volta o video	0
UgxJiMKb-Gmkf4WmgBB4AaABAg.9JdNrPLl8Jh9Jf5n_1cUWa	cachaceiro da nacao tem muitos seminario desses porai	0
UgwwFgCec_ZWMYIYO2F4AaABAg.9JcgDVtwHc19JdPX2KS_oY	verdade ate porque e o trafico que financia muitas obras na favela e se solta na mao do governo nao vira nada	0
UgxmirmD-x9Aotb8Rkt4AaABAg	criticar e facil quero ver meter a cara na comunidade  ai quando precisa liga  policia socorro	1
UgwwFgCec_ZWMYIYO2F4AaABAg.9JcgDVtwHc19M4tiqZdwmn	e o morador viciado nao pode comprar kkk	0
UgxKYwFN37ukwK5h3Zt4AaABAg	kkkk isso ai nao da em nadao brasil e o pais do inversoem vez do cachorro urinar no poste e o poste que urina no cachorrokkkk vai preso tem auxilio reclusaoauxilio insalubridade entao ele ta de boafora os direitos humanos kkkk	-1
UgyoH1RQyY6RlRPrWkN4AaABAg.9JcbbSvsxJ39KmwXbbY0g1	gustavo ferreira barbosa  maravilhosa venha ca e tire as conclusoes voce mesmo da vida boa que levo ha ha ha	0
UgwQKMOV1vsfNSSSEBZ4AaABAg	sinceramente nao entendo qual a utilidade de tais operacoes nesse lugar nefasto de uma inutilidade absoluta todos aqueles que ali  se encontram presente ou tem conhecimento ou possuem algum tipo de conivencia ou seja arriscar a vida por absolutamente nada por um lugar sem salvacao	-1
UgxtnIuRJH7Jlp2aeZx4AaABAg.9JdPwAvedJH9jhQkB9iJp2	jose eduardo que  nao proteja ninguem	0
Ugw0kD76OTFi3UWtiDR4AaABAg	saudade jah do factual adoro ver factual rj sou fa numero 1	0
UgyoH1RQyY6RlRPrWkN4AaABAg.9JcbbSvsxJ39JfbzZqxdVh	giovanni piccolo   nao existe o risco pobre de comunidade nao frequenta a regiao	0
Ugx4h9YoOgPgfmSEnSJ4AaABAg	volta a postar video sempre irmao sou seu fa tmj sucesso	0
Ugz0OhIagH90GryhsIN4AaABAg	que gracinha  que lindo  os policiais  fazendo  isso  depois pagam  de santo	-1
UgxOQJtZzqFM2q7-9m94AaABAg	pensei que nao ia voltar mais	0
UgyoH1RQyY6RlRPrWkN4AaABAg.9JcbbSvsxJ39KmeHDdHIB5	gustavo ferreira barbosa  so bla bla bla bla	0
Ugy9userKci4Pq7EJAB4AaABAg	eo sistemanao tem o que faser	0
Ugz0OhIagH90GryhsIN4AaABAg.9JcbMkNbts69JdEQV6Nqwg	amanda obrigado femea	0
UgzIpvj_FPp3j-MMQ6V4AaABAg	eu acho escroto essas marras que eles tiram quero ver no dia que eles pegarem alguem errado  vai pegar um processo fudido primeiro pela prisao e depos pelo esculacho desnecessario suspeito nao e culpado ate dizer ao contrario	-1
Ugz-nOtqcjrNDrTH4OF4AaABAg	aquele tucano foi apreendido	0
UgyRd5iWHKb9ZTqx9W54AaABAg	eles captam as conversas da policia via radio	0
Ugz5s-m75qxyESE79jl4AaABAg.9JOUocgwM129JOzHIGvpCf	rapaz pior que vc tem razao veja q o policial civil fica olhando pra eles   muito boa sua observacao	0
UgwzHtYIuDV3H3ofxMl4AaABAg.9JNshb5pQSS9JUCD18XvaO	marcos aurelio nao assisto amigo nao assisto tv so vi sobre esse caso por que gosto do canal do da cunha	0
Ugy9rg_RB0z110YMyol4AaABAg.9JR38Co64i09YjbiwHR8wB	sander karva quero ve vc da quando ve vigia uque se fala vio fio	0
Ugy0Sg208gyYYetzTXh4AaABAg	quando a casa cai todos tem problema no coracao kkkkkkk	0
UgxGqNaOtSu8Hn7XR8x4AaABAg.9JTIUiHhBf29JXEH49HD9L	paulo minoso tbm achei muito estranho aquele carro ali	0
UgwDGyvNxm4ayTi0BJJ4AaABAg.9JMS_FuLbrN9JWcTXymRnp	q dia sera nessa vida 	0
Ugw-6Gv9iCc7rBKtOGR4AaABAg.9JOTm8y3B5V9JQKEpu7evP	escapou agora	0
Ugwgd0e3SYfno5kQi-h4AaABAg	no dia que nao se divulgar mais tais como pcc comando vermelho acaba tudo a midia e que da moral	0
Ugy9rg_RB0z110YMyol4AaABAg.9JR38Co64i09YjblGl1tWD	sander karva tamus de olho	0
UgzkIdhzTOg214aHRqB4AaABAg	filme de terror	0
Ugx-feOXOeExzFWleJt4AaABAg	a policia nao deveria nem subir esse morroa menina se juntou com porco e comeu lavagem tem que se lascar mesmo	-1
Ugx3xUd-SWwa5iw24Gl4AaABAg.9J-dvPHnjit9J03JKqLcYY	vai te lascar moco	0
UgzHiblNz9FkDnkNIpl4AaABAg.9miNodJ8Xm09qhWuGr0aVH	isso que eu quero saber tbm	0
UgwaJi81G2znQj82g7d4AaABAg	ja caiu morro nao foi a batida nao	0
Ugya4PkN41Wah3hJHpB4AaABAg	parece que este cara morreu por outra coisa nao pela batida	0
